brand,model,year,vehicle_age,mileage_km,fuel_type,seller_type,transmission,owner_type,price,price_currency
Tata,Tata Hexa XM,2018,8,17000,Diesel,Individual,Manual,First Owner,1280000,INR
Tata,Tata Hexa XT,2017,9,16400,Diesel,Individual,Manual,First Owner,1200000,INR
Tata,Tata Hexa XT,2019,7,40000,Diesel,Individual,Manual,First Owner,1100000,INR
Tata,Tata Hexa XT 4X4,2017,9,3000,Diesel,Individual,Manual,First Owner,1600000,INR
Tata,Tata Hexa XTA,2017,9,50000,Diesel,Individual,Automatic,First Owner,1200000,INR
Tata,Tata Hexa XTA,2018,8,34000,Diesel,Individual,Automatic,First Owner,1350000,INR
Tata,Tata Indica DL,2006,20,100000,Diesel,Individual,Manual,Second Owner,55000,INR
Tata,Tata Indica DLE,2005,21,100000,Diesel,Individual,Manual,First Owner,100000,INR
Tata,Tata Indica DLS,2005,21,80000,Diesel,Individual,Manual,First Owner,70000,INR
Tata,Tata Indica DLS,2005,21,120000,Diesel,Individual,Manual,First Owner,70000,INR
Tata,Tata Indica DLS,2006,20,100000,Diesel,Individual,Manual,First Owner,55000,INR
Tata,Tata Indica DLS,2006,20,80000,Diesel,Individual,Manual,Second Owner,57000,INR
Tata,Tata Indica GLS BS IV,2006,20,100000,Petrol,Individual,Manual,Second Owner,75000,INR
Tata,Tata Indica GLS BS IV,2007,19,50000,Petrol,Individual,Manual,Second Owner,85000,INR
Tata,Tata Indica GLS BS IV,2007,19,130000,Petrol,Individual,Manual,Second Owner,60000,INR
Tata,Tata Indica GLS BS IV,2008,18,200000,Petrol,Individual,Manual,First Owner,80000,INR
Tata,Tata Indica GLS BS IV,2008,18,110000,Petrol,Individual,Manual,Third Owner,65000,INR
Tata,Tata Indica GLS BS IV,2008,18,90000,Petrol,Individual,Manual,Second Owner,80000,INR
Tata,Tata Indica GLS BS IV,2008,18,60000,Petrol,Individual,Manual,First Owner,70000,INR
Tata,Tata Indica GLS BS IV,2008,18,120000,Petrol,Individual,Manual,Third Owner,95000,INR
Tata,Tata Indica GLS BS IV,2009,17,120000,Petrol,Individual,Manual,Second Owner,68000,INR
Tata,Tata Indica GLS BS IV,2009,17,100000,Petrol,Individual,Manual,First Owner,200000,INR
Tata,Tata Indica GLS BS IV,2010,16,70000,Petrol,Individual,Manual,First Owner,99000,INR
Tata,Tata Indica GLS BS IV,2010,16,110000,Petrol,Individual,Manual,Second Owner,75000,INR
Tata,Tata Indica LSI,2002,24,40000,Petrol,Individual,Manual,First Owner,125000,INR
Tata,Tata Indica LSI,2006,20,60000,Petrol,Individual,Manual,Second Owner,70000,INR
Tata,Tata Indica LXI,2004,22,46000,Petrol,Individual,Manual,Second Owner,80000,INR
Tata,Tata Indica V2 2001-2011 DLS BSIII,2009,17,120000,Diesel,Dealer,Manual,First Owner,90000,INR
Tata,Tata Indica V2 DLS BSII,2010,16,100000,Diesel,Individual,Manual,Third Owner,75000,INR
Tata,Tata Indica Vista Aqua 1.2 Safire BSIV,2010,16,128000,Petrol,Individual,Manual,First Owner,97000,INR
Tata,Tata Indica Vista Aqua 1.3 Quadrajet,2009,17,120000,Diesel,Individual,Manual,Second Owner,85000,INR
Tata,Tata Indica Vista Aqua 1.3 Quadrajet,2010,16,110000,Diesel,Individual,Manual,Second Owner,110000,INR
Tata,Tata Indica Vista Aqua 1.3 Quadrajet,2011,15,80000,Diesel,Individual,Manual,Second Owner,160000,INR
Tata,Tata Indica Vista Aqua 1.3 Quadrajet ABS BSIV,2012,14,70000,Diesel,Individual,Manual,Second Owner,198000,INR
Tata,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2011,15,66000,Diesel,Individual,Manual,First Owner,180000,INR
Tata,Tata Indica Vista Aqua 1.4 TDI,2008,18,90000,Diesel,Individual,Manual,Third Owner,110000,INR
Tata,Tata Indica Vista Aqua 1.4 TDI,2010,16,81000,Diesel,Individual,Manual,Second Owner,125000,INR
Tata,Tata Indica Vista Aqua 1.4 TDI,2010,16,120000,Diesel,Individual,Manual,Second Owner,100000,INR
Tata,Tata Indica Vista Aqua 1.4 TDI,2010,16,90000,Diesel,Individual,Manual,Second Owner,110000,INR
Tata,Tata Indica Vista Aqua 1.4 TDI,2010,16,130000,Diesel,Individual,Manual,Second Owner,150000,INR
Tata,Tata Indica Vista Aqua 1.4 TDI,2011,15,54000,Diesel,Individual,Manual,First Owner,90000,INR
Tata,Tata Indica Vista Aqua TDI BSIII,2008,18,90000,Diesel,Individual,Manual,First Owner,80000,INR
Tata,Tata Indica Vista Aqua TDI BSIII,2009,17,120000,Diesel,Individual,Manual,First Owner,90000,INR
Tata,Tata Indica Vista Aqua TDI BSIII,2009,17,30000,Diesel,Individual,Manual,First Owner,150000,INR
Tata,Tata Indica Vista Aqua TDI BSIII,2011,15,70000,Diesel,Individual,Manual,First Owner,120000,INR
Tata,Tata Indica Vista Aura 1.2 Safire,2009,17,80000,Petrol,Individual,Manual,Second Owner,120000,INR
Tata,Tata Indica Vista Aura 1.2 Safire,2010,16,120000,Petrol,Individual,Manual,Second Owner,100000,INR
Tata,Tata Indica Vista Aura 1.3 Quadrajet,2009,17,90000,Diesel,Individual,Manual,Fourth & Above Owner,135000,INR
Tata,Tata Indica Vista Aura 1.3 Quadrajet BSIV,2010,16,80000,Diesel,Individual,Manual,Second Owner,250000,INR
Tata,Tata Indica Vista Aura Plus 1.3 Quadrajet,2012,14,70000,Diesel,Individual,Manual,Second Owner,200000,INR
Tata,Tata Indica Vista Aura Plus 1.3 Quadrajet,2012,14,90000,Diesel,Individual,Manual,Second Owner,200000,INR
Tata,Tata Indica Vista Quadrajet 90 VX,2012,14,74300,Diesel,Dealer,Manual,First Owner,285000,INR
Tata,Tata Indica Vista Quadrajet LS,2011,15,160000,Diesel,Individual,Manual,Second Owner,229999,INR
Tata,Tata Indica Vista Quadrajet LS,2012,14,80000,Diesel,Individual,Manual,Second Owner,150000,INR
Tata,Tata Indica Vista Quadrajet LS,2012,14,110000,Diesel,Individual,Manual,First Owner,300000,INR
Tata,Tata Indica Vista Quadrajet LS,2012,14,140000,Diesel,Individual,Manual,First Owner,120000,INR
Tata,Tata Indica Vista Quadrajet LS,2014,12,166000,Diesel,Individual,Manual,Fourth & Above Owner,125000,INR
Tata,Tata Indica Vista Quadrajet LX,2011,15,80000,Diesel,Individual,Manual,First Owner,133000,INR
Tata,Tata Indica Vista Quadrajet LX,2011,15,10000,Diesel,Individual,Manual,Second Owner,149000,INR
Tata,Tata Indica Vista Quadrajet LX,2012,14,80000,Diesel,Individual,Manual,Third Owner,175000,INR
Tata,Tata Indica Vista Quadrajet LX,2012,14,80000,Diesel,Individual,Manual,Third Owner,120000,INR
Tata,Tata Indica Vista Quadrajet LX,2012,14,110000,Diesel,Individual,Manual,First Owner,150000,INR
Tata,Tata Indica Vista Quadrajet LX,2013,13,200000,Diesel,Individual,Manual,First Owner,180000,INR
Tata,Tata Indica Vista Quadrajet VX,2011,15,28689,Diesel,Individual,Manual,First Owner,200000,INR
Tata,Tata Indica Vista Quadrajet VX,2012,14,85000,Diesel,Individual,Manual,First Owner,185000,INR
Tata,Tata Indica Vista Quadrajet VX,2012,14,40000,Diesel,Individual,Manual,First Owner,185000,INR
Tata,Tata Indica Vista Quadrajet VX,2012,14,185000,Diesel,Individual,Manual,Second Owner,130000,INR
Tata,Tata Indica Vista Quadrajet VX,2013,13,110000,Diesel,Individual,Manual,First Owner,275000,INR
Tata,Tata Indica Vista TDI LS,2010,16,107500,Diesel,Dealer,Manual,First Owner,170000,INR
Tata,Tata Indica Vista TDI LS,2011,15,120000,Diesel,Individual,Manual,Second Owner,120000,INR
Tata,Tata Indica Vista TDI LS,2011,15,43128,Diesel,Dealer,Manual,First Owner,211000,INR
Tata,Tata Indica Vista TDI LS,2011,15,60000,Diesel,Individual,Manual,Third Owner,195000,INR
Tata,Tata Indica Vista TDI LS,2013,13,135000,Diesel,Dealer,Manual,Second Owner,210000,INR
Tata,Tata Indica Vista TDI LS,2013,13,180000,Diesel,Individual,Manual,Third Owner,150000,INR
Tata,Tata Indica Vista TDI LS,2014,12,25000,Diesel,Individual,Manual,First Owner,250000,INR
Tata,Tata Indica Vista TDI LX,2011,15,120000,Diesel,Individual,Manual,Second Owner,125000,INR
Tata,Tata Indica Vista TDI LX,2013,13,65000,Diesel,Individual,Manual,First Owner,185000,INR
Tata,Tata Indica Vista TDI LX,2015,11,50000,Diesel,Individual,Manual,Second Owner,350000,INR
Tata,Tata Indica Vista Terra 1.4 TDI,2009,17,164000,Diesel,Individual,Manual,Second Owner,150000,INR
Tata,Tata Indica Vista Terra 1.4 TDI,2009,17,70000,Diesel,Individual,Manual,Second Owner,93000,INR
Tata,Tata Indica Vista Terra 1.4 TDI,2010,16,80000,Diesel,Individual,Manual,First Owner,100000,INR
Tata,Tata Indica Vista Terra 1.4 TDI,2011,15,80000,Diesel,Individual,Manual,First Owner,90000,INR
Tata,Tata Indica Vista Terra Quadrajet 1.3L,2011,15,90000,Diesel,Individual,Manual,Third Owner,140000,INR
Tata,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010,16,87000,Diesel,Individual,Manual,First Owner,85000,INR
Tata,Tata Indica Vista Terra TDI BSIII,2009,17,89255,Diesel,Individual,Manual,First Owner,145000,INR
Tata,Tata Indigo CR4,2010,16,80000,Diesel,Individual,Manual,Second Owner,150000,INR
Tata,Tata Indigo CR4,2011,15,155500,Diesel,Individual,Manual,First Owner,150000,INR
Tata,Tata Indigo CR4,2011,15,90000,Diesel,Individual,Manual,First Owner,130000,INR
Tata,Tata Indigo CR4,2011,15,70000,Diesel,Individual,Manual,Second Owner,150000,INR
Tata,Tata Indigo CR4,2012,14,120000,Diesel,Individual,Manual,First Owner,130000,INR
Tata,Tata Indigo CR4,2012,14,158000,Diesel,Individual,Manual,Third Owner,135000,INR
Tata,Tata Indigo CR4,2012,14,120000,Diesel,Individual,Manual,Second Owner,200000,INR
Tata,Tata Indigo CR4,2013,13,60000,Diesel,Individual,Manual,First Owner,170000,INR
Tata,Tata Indigo CR4,2013,13,100000,Diesel,Individual,Manual,First Owner,220000,INR
Tata,Tata Indigo CS Emax CNG GLX,2014,12,72000,CNG,Dealer,Manual,First Owner,185000,INR
Tata,Tata Indigo CS LE (TDI) BS-III,2011,15,115000,Diesel,Individual,Manual,Fourth & Above Owner,95000,INR
Tata,Tata Indigo CS LS (TDI) BS-III,2015,11,110000,Diesel,Individual,Manual,Second Owner,300000,INR
Tata,Tata Indigo CS LX (TDI) BS-III,2015,11,68745,Diesel,Dealer,Manual,First Owner,225000,INR
Tata,Tata Indigo CS eLS BS IV,2011,15,120000,Diesel,Individual,Manual,First Owner,180000,INR
Tata,Tata Indigo CS eLX BS IV,2013,13,50300,Diesel,Individual,Manual,First Owner,175000,INR
Tata,Tata Indigo Classic Dicor,2007,19,39000,Diesel,Individual,Manual,First Owner,100000,INR
Tata,Tata Indigo Classic Dicor,2014,12,80000,Diesel,Individual,Manual,Third Owner,215000,INR
Tata,Tata Indigo GLE BSIII,2008,18,42000,Petrol,Dealer,Manual,First Owner,110000,INR
Tata,Tata Indigo GLS,2008,18,120000,Petrol,Individual,Manual,First Owner,130000,INR
Tata,Tata Indigo GLS,2011,15,62000,Petrol,Individual,Manual,Second Owner,80000,INR
Tata,Tata Indigo GLX,2006,20,110000,Petrol,Individual,Manual,Second Owner,100000,INR
Tata,Tata Indigo GLX,2006,20,40000,Petrol,Individual,Manual,Second Owner,75000,INR
Tata,Tata Indigo GLX,2008,18,50000,Petrol,Individual,Manual,Third Owner,150000,INR
Tata,Tata Indigo Grand Dicor,2013,13,80000,Diesel,Individual,Manual,First Owner,211000,INR
Tata,Tata Indigo Grand Dicor,2014,12,120000,Diesel,Individual,Manual,First Owner,225000,INR
Tata,Tata Indigo Grand Petrol,2014,12,60000,Petrol,Individual,Manual,Second Owner,240000,INR
Tata,Tata Indigo Grand Petrol,2014,12,100000,Petrol,Individual,Manual,First Owner,250000,INR
Tata,Tata Indigo LS,2007,19,195000,Diesel,Individual,Manual,Third Owner,55000,INR
Tata,Tata Indigo LS,2008,18,90000,Diesel,Individual,Manual,First Owner,105000,INR
Tata,Tata Indigo LS,2009,17,20000,Diesel,Individual,Manual,First Owner,100000,INR
Tata,Tata Indigo LS,2010,16,96000,Diesel,Individual,Manual,Second Owner,250000,INR
Tata,Tata Indigo LS,2010,16,102000,Diesel,Individual,Manual,Second Owner,160000,INR
Tata,Tata Indigo LS,2012,14,70000,Diesel,Individual,Manual,Second Owner,220000,INR
Tata,Tata Indigo LS,2012,14,90000,Diesel,Individual,Manual,First Owner,150000,INR
Tata,Tata Indigo LS,2012,14,200000,Diesel,Individual,Manual,Third Owner,100000,INR
Tata,Tata Indigo LS BSII,2012,14,110000,Diesel,Individual,Manual,First Owner,160000,INR
Tata,Tata Indigo LS Dicor,2011,15,80000,Diesel,Individual,Manual,First Owner,220000,INR
Tata,Tata Indigo LX,2009,17,110000,Diesel,Individual,Manual,Third Owner,130000,INR
Tata,Tata Indigo LX,2011,15,60000,Diesel,Individual,Manual,Second Owner,140000,INR
Tata,Tata Indigo LX,2012,14,90000,Diesel,Individual,Manual,Second Owner,130000,INR
Tata,Tata Indigo LX,2012,14,120000,Diesel,Individual,Manual,First Owner,125000,INR
Tata,Tata Indigo LX Dicor,2008,18,100000,Diesel,Individual,Manual,Third Owner,70000,INR
Tata,Tata Indigo LX Dicor,2009,17,50000,Diesel,Individual,Manual,First Owner,130000,INR
Tata,Tata Indigo TDI,2008,18,150000,Diesel,Individual,Manual,Third Owner,80000,INR
Tata,Tata Indigo TDI,2009,17,120000,Diesel,Individual,Manual,Third Owner,100000,INR
Tata,Tata Indigo TDI,2010,16,100000,Diesel,Individual,Manual,First Owner,150000,INR
Tata,Tata Indigo TDI,2012,14,35000,Diesel,Individual,Manual,First Owner,200000,INR
Tata,Tata Indigo TDI,2013,13,100000,Diesel,Individual,Manual,First Owner,182000,INR
Tata,Tata Indigo TDI,2013,13,125000,Diesel,Individual,Manual,First Owner,125000,INR
Tata,Tata Indigo TDI,2013,13,70000,Diesel,Individual,Manual,Second Owner,270000,INR
Tata,Tata Manza Aqua Quadrajet BS IV,2010,16,80000,Diesel,Individual,Manual,First Owner,165000,INR
Tata,Tata Manza Aqua Quadrajet BS IV,2012,14,120000,Diesel,Individual,Manual,First Owner,190000,INR
Tata,Tata Manza Aura (ABS) Quadrajet BS IV,2010,16,150000,Diesel,Individual,Manual,Second Owner,200000,INR
Tata,Tata Manza Aura (ABS) Quadrajet BS IV,2011,15,140000,Diesel,Individual,Manual,Second Owner,220000,INR
Tata,Tata Manza Aura (ABS) Quadrajet BS IV,2012,14,155836,Diesel,Individual,Manual,Second Owner,180000,INR
Tata,Tata Manza Aura (ABS) Quadrajet BS IV,2012,14,80000,Diesel,Individual,Manual,Second Owner,295000,INR
Tata,Tata Manza Aura (ABS) Safire BS IV,2010,16,50000,Petrol,Individual,Manual,Second Owner,150000,INR
Tata,Tata Manza Aura (ABS) Safire BS IV,2010,16,77073,Petrol,Individual,Manual,Second Owner,110000,INR
Tata,Tata Manza Aura Quadrajet,2009,17,60000,Diesel,Individual,Manual,Third Owner,185000,INR
Tata,Tata Manza Aura Quadrajet BS IV,2011,15,97000,Diesel,Individual,Manual,Second Owner,260000,INR
Tata,Tata Manza Aura Quadrajet BS IV,2012,14,35000,Diesel,Individual,Manual,Second Owner,250999,INR
Tata,Tata Manza Aura Safire,2010,16,50000,Petrol,Individual,Manual,First Owner,200000,INR
Tata,Tata Manza Aura Safire BS IV,2010,16,60000,Petrol,Individual,Manual,Second Owner,160000,INR
Tata,Tata Manza Aura Safire BS IV,2013,13,60000,Petrol,Individual,Manual,First Owner,200000,INR
Tata,Tata Manza Club Class Quadrajet90 EX,2012,14,60000,Diesel,Individual,Manual,First Owner,270000,INR
Tata,Tata Manza Club Class Quadrajet90 LS,2014,12,100000,Diesel,Individual,Manual,First Owner,200000,INR
Tata,Tata Manza Club Class Quadrajet90 LX,2013,13,60000,Diesel,Individual,Manual,First Owner,300000,INR
Tata,Tata Manza Club Class Quadrajet90 VX,2013,13,60400,Diesel,Individual,Manual,First Owner,170000,INR
Tata,Tata Manza ELAN Quadrajet BS IV,2011,15,100000,Diesel,Individual,Manual,Second Owner,165000,INR
Tata,Tata Manza ELAN Quadrajet BS IV,2011,15,80000,Diesel,Individual,Manual,Third Owner,180000,INR
Tata,Tata Nano CX,2014,12,40000,Petrol,Individual,Manual,First Owner,55000,INR
Tata,Tata Nano CX SE,2013,13,25000,Petrol,Individual,Manual,Third Owner,75000,INR
Tata,Tata Nano CX SE,2015,11,45000,Petrol,Dealer,Manual,First Owner,110000,INR
Tata,Tata Nano Cx BSIII,2010,16,10000,Petrol,Individual,Manual,First Owner,70000,INR
Tata,Tata Nano Cx BSIV,2011,15,9528,Petrol,Dealer,Manual,First Owner,75000,INR
Tata,Tata Nano Cx BSIV,2012,14,35000,Petrol,Individual,Manual,Second Owner,75000,INR
Tata,Tata Nano LX,2013,13,27974,Petrol,Individual,Manual,First Owner,58000,INR
Tata,Tata Nano LX,2013,13,40000,Petrol,Individual,Manual,First Owner,60000,INR
Tata,Tata Nano LX SE,2012,14,20778,Petrol,Dealer,Manual,First Owner,95000,INR
Tata,Tata Nano LX SE,2013,13,25000,Petrol,Individual,Manual,First Owner,72000,INR
Tata,Tata Nano Lx,2011,15,15000,Petrol,Individual,Manual,First Owner,75000,INR
Tata,Tata Nano Lx,2011,15,20000,Petrol,Individual,Manual,First Owner,120000,INR
Tata,Tata Nano Lx,2011,15,40000,Petrol,Individual,Manual,First Owner,60000,INR
Tata,Tata Nano Lx BSIII,2011,15,60000,Petrol,Individual,Manual,Second Owner,65000,INR
Tata,Tata Nano Lx BSIV,2010,16,58850,Petrol,Dealer,Manual,First Owner,75000,INR
Tata,Tata Nano Lx BSIV,2012,14,50000,Petrol,Individual,Manual,Second Owner,100000,INR
Tata,Tata Nano Lx BSIV,2012,14,29900,Petrol,Individual,Manual,First Owner,75000,INR
Tata,Tata Nano STD,2013,13,25000,Petrol,Individual,Manual,Fourth & Above Owner,55000,INR
Tata,Tata Nano Twist XE,2014,12,44416,Petrol,Dealer,Manual,First Owner,140000,INR
Tata,Tata Nano Twist XE,2015,11,23800,Petrol,Individual,Manual,Second Owner,100000,INR
Tata,Tata Nano Twist XT,2015,11,57000,Petrol,Individual,Manual,First Owner,73000,INR
Tata,Tata Nano Twist XT,2015,11,19000,Petrol,Individual,Manual,First Owner,82000,INR
Tata,Tata Nano XM,2015,11,60000,Petrol,Individual,Manual,Second Owner,190000,INR
Tata,Tata New Safari 3L Dicor LX 4x2,2008,18,120000,Diesel,Individual,Manual,First Owner,300000,INR
Tata,Tata New Safari 4X2,2007,19,80000,Petrol,Individual,Manual,Second Owner,550000,INR
Tata,Tata New Safari 4X4,2007,19,78771,Diesel,Dealer,Manual,Second Owner,199000,INR
Tata,Tata New Safari 4X4 EX,2012,14,142000,Diesel,Individual,Manual,First Owner,550000,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2008,18,90000,Diesel,Individual,Manual,Second Owner,220000,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2009,17,120000,Diesel,Individual,Manual,Third Owner,150000,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2009,17,120000,Diesel,Individual,Manual,Second Owner,204999,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2010,16,120000,Diesel,Individual,Manual,Second Owner,250000,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2010,16,120000,Diesel,Individual,Manual,Second Owner,180000,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2010,16,80000,Diesel,Individual,Manual,First Owner,250000,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2010,16,100000,Diesel,Individual,Manual,First Owner,350000,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2011,15,170000,Diesel,Individual,Manual,Second Owner,350000,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2011,15,76400,Diesel,Individual,Manual,Second Owner,459999,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2012,14,65000,Diesel,Dealer,Manual,First Owner,350000,INR
Tata,Tata New Safari DICOR 2.2 EX 4x2,2012,14,140000,Diesel,Individual,Manual,Second Owner,320000,INR
Tata,Tata New Safari DICOR 2.2 EX 4x4,2009,17,120000,Diesel,Individual,Manual,Second Owner,250000,INR
Tata,Tata New Safari DICOR 2.2 GX 4x2,2011,15,100000,Diesel,Individual,Manual,Second Owner,320000,INR
Tata,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,14,80000,Diesel,Individual,Manual,First Owner,320000,INR
Tata,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,14,80000,Diesel,Individual,Manual,Second Owner,270000,INR
Tata,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,14,97000,Diesel,Individual,Manual,Second Owner,450000,INR
Tata,Tata New Safari DICOR 2.2 VX 4x2,2010,16,34500,Diesel,Individual,Manual,First Owner,210000,INR
Tata,Tata New Safari DICOR 2.2 VX 4x4,2012,14,42655,Diesel,Individual,Manual,First Owner,450000,INR
Tata,Tata New Safari Dicor EX 4X2 BS IV,2012,14,110000,Diesel,Individual,Manual,Fourth & Above Owner,280000,INR
Tata,Tata Nexon 1.2 Revotron XM,2018,8,30000,Petrol,Individual,Manual,First Owner,430000,INR
Tata,Tata Nexon 1.2 Revotron XM,2018,8,11200,Petrol,Individual,Manual,First Owner,570000,INR
Tata,Tata Nexon 1.2 Revotron XZ Plus,2019,7,8000,Petrol,Individual,Manual,First Owner,715000,INR
Tata,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2017,9,15000,Petrol,Individual,Manual,First Owner,750000,INR
Tata,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,8,35000,Petrol,Individual,Manual,First Owner,775000,INR
Tata,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2019,7,10000,Petrol,Individual,Manual,First Owner,800000,INR
Tata,Tata Nexon 1.5 Revotorq XM,2019,7,25000,Diesel,Individual,Manual,First Owner,800000,INR
Tata,Tata Nexon 1.5 Revotorq XZ,2017,9,26766,Diesel,Dealer,Manual,First Owner,925000,INR
Tata,Tata Nexon 1.5 Revotorq XZ,2019,7,60000,Diesel,Individual,Manual,First Owner,800000,INR
Tata,Tata Safari DICOR 2.2 EX 4x2,2013,13,100000,Diesel,Individual,Manual,First Owner,380000,INR
Tata,Tata Safari Storme EX,2013,13,80000,Diesel,Individual,Manual,Third Owner,430000,INR
Tata,Tata Safari Storme EX,2013,13,95000,Diesel,Dealer,Manual,First Owner,450000,INR
Tata,Tata Safari Storme EX,2014,12,78322,Diesel,Individual,Manual,First Owner,550000,INR
Tata,Tata Safari Storme EX,2019,7,24000,Diesel,Individual,Manual,First Owner,1250000,INR
Tata,Tata Safari Storme VX,2013,13,206500,Diesel,Individual,Manual,First Owner,360000,INR
Tata,Tata Safari Storme VX,2015,11,120000,Diesel,Individual,Manual,First Owner,500000,INR
Tata,Tata Safari Storme VX,2016,10,70000,Diesel,Individual,Manual,First Owner,1000000,INR
Tata,Tata Safari Storme VX Varicor 400,2016,10,80000,Diesel,Individual,Manual,First Owner,869999,INR
Tata,Tata Safari Storme VX Varicor 400,2018,8,15000,Diesel,Individual,Manual,First Owner,1085000,INR
